Month of Date,Location,Date,Highest Infection Count,Percent Population Infected,Population
February 2020,Australia,2/19/2020,15,5.882380392e-05,25499881
February 2020,Australia,2/20/2020,15,5.882380392e-05,25499881
February 2020,Australia,2/21/2020,15,5.882380392e-05,25499881
February 2020,Australia,2/22/2020,15,5.882380392e-05,25499881
February 2020,Australia,2/23/2020,15,5.882380392e-05,25499881
February 2020,Australia,2/24/2020,15,5.882380392e-05,25499881
February 2020,Australia,2/25/2020,15,5.882380392e-05,25499881
February 2020,Australia,2/26/2020,15,5.882380392e-05,25499881
February 2020,Australia,2/27/2020,15,5.882380392e-05,25499881
February 2020,Australia,2/28/2020,15,5.882380392e-05,25499881
February 2020,Australia,2/29/2020,25,9.803967320e-05,25499881
March 2020,Australia,3/1/2020,27,0.000105883,25499881
March 2020,Australia,3/2/2020,30,0.000117648,25499881
March 2020,Australia,3/3/2020,39,0.000152942,25499881
March 2020,Australia,3/4/2020,52,0.000203923,25499881
March 2020,Australia,3/5/2020,55,0.000215687,25499881
March 2020,Australia,3/6/2020,60,0.000235295,25499881
March 2020,Australia,3/7/2020,63,0.000247060,25499881
March 2020,Australia,3/8/2020,76,0.000298041,25499881
March 2020,Australia,3/9/2020,91,0.000356864,25499881
March 2020,Australia,3/10/2020,107,0.000419610,25499881
March 2020,Australia,3/11/2020,128,0.000501963,25499881
March 2020,Australia,3/12/2020,128,0.000501963,25499881
March 2020,Australia,3/13/2020,200,0.000784317,25499881
March 2020,Australia,3/14/2020,250,0.000980397,25499881
March 2020,Australia,3/15/2020,297,0.001164711,25499881
March 2020,Australia,3/16/2020,377,0.001478438,25499881
March 2020,Australia,3/17/2020,452,0.001772557,25499881
March 2020,Australia,3/18/2020,568,0.002227461,25499881
March 2020,Australia,3/19/2020,681,0.002670601,25499881
March 2020,Australia,3/20/2020,791,0.003101975,25499881
March 2020,Australia,3/21/2020,1071,0.004200020,25499881
March 2020,Australia,3/22/2020,1549,0.006074538,25499881
March 2020,Australia,3/23/2020,1682,0.006596109,25499881
March 2020,Australia,3/24/2020,2044,0.008015724,25499881
March 2020,Australia,3/25/2020,2364,0.009270631,25499881
March 2020,Australia,3/26/2020,2810,0.011019659,25499881
March 2020,Australia,3/27/2020,3143,0.012325548,25499881
March 2020,Australia,3/28/2020,3640,0.014274576,25499881
March 2020,Australia,3/29/2020,3984,0.015623602,25499881
March 2020,Australia,3/30/2020,4361,0.017102041,25499881
March 2020,Australia,3/31/2020,4559,0.017878515,25499881
April 2020,Australia,4/1/2020,4862,0.019066756,25499881
April 2020,Australia,4/2/2020,5116,0.020062839,25499881
April 2020,Australia,4/3/2020,5330,0.020902058,25499881
April 2020,Australia,4/4/2020,5550,0.021764807,25499881
April 2020,Australia,4/5/2020,5687,0.022302065,25499881
April 2020,Australia,4/6/2020,5797,0.022733439,25499881
April 2020,Australia,4/7/2020,5895,0.023117755,25499881
April 2020,Australia,4/8/2020,6010,0.023568737,25499881
April 2020,Australia,4/9/2020,6108,0.023953053,25499881
April 2020,Australia,4/10/2020,6215,0.024372663,25499881
April 2020,Australia,4/11/2020,6303,0.024717762,25499881
April 2020,Australia,4/12/2020,6315,0.024764821,25499881
April 2020,Australia,4/13/2020,6351,0.024905999,25499881
April 2020,Australia,4/14/2020,6415,0.025156980,25499881
April 2020,Australia,4/15/2020,6440,0.025255020,25499881
April 2020,Australia,4/16/2020,6462,0.025341295,25499881
April 2020,Australia,4/17/2020,6522,0.025576590,25499881
April 2020,Australia,4/18/2020,6568,0.025756983,25499881
April 2020,Australia,4/19/2020,6610,0.025921690,25499881
April 2020,Australia,4/20/2020,6623,0.025972670,25499881
April 2020,Australia,4/21/2020,6645,0.026058945,25499881
April 2020,Australia,4/22/2020,6652,0.026086396,25499881
April 2020,Australia,4/23/2020,6662,0.026125612,25499881
April 2020,Australia,4/24/2020,6677,0.026184436,25499881
April 2020,Australia,4/25/2020,6694,0.026251103,25499881
April 2020,Australia,4/26/2020,6714,0.026329535,25499881
April 2020,Australia,4/27/2020,6721,0.026356986,25499881
April 2020,Australia,4/28/2020,6744,0.026447182,25499881
April 2020,Australia,4/29/2020,6752,0.026478555,25499881
April 2020,Australia,4/30/2020,6766,0.026533457,25499881
May 2020,Australia,5/1/2020,6778,0.026580516,25499881
May 2020,Australia,5/2/2020,6799,0.026662870,25499881
May 2020,Australia,5/3/2020,6822,0.026753066,25499881
May 2020,Australia,5/4/2020,6847,0.026851106,25499881
May 2020,Australia,5/5/2020,6875,0.026960910,25499881
May 2020,Australia,5/6/2020,6894,0.027035420,25499881
May 2020,Australia,5/7/2020,6913,0.027109930,25499881
May 2020,Australia,5/8/2020,6918,0.027129538,25499881
May 2020,Australia,5/9/2020,6939,0.027211892,25499881
May 2020,Australia,5/10/2020,6948,0.027247186,25499881
May 2020,Australia,5/11/2020,6970,0.027333461,25499881
May 2020,Australia,5/12/2020,6980,0.027372677,25499881
May 2020,Australia,5/13/2020,6989,0.027407971,25499881
May 2020,Australia,5/14/2020,7019,0.027525619,25499881
May 2020,Australia,5/15/2020,7035,0.027588364,25499881
May 2020,Australia,5/16/2020,7044,0.027623658,25499881
May 2020,Australia,5/17/2020,7054,0.027662874,25499881
May 2020,Australia,5/18/2020,7068,0.027717776,25499881
May 2020,Australia,5/19/2020,7072,0.027733463,25499881
May 2020,Australia,5/20/2020,7081,0.027768757,25499881
May 2020,Australia,5/21/2020,7095,0.027823659,25499881
May 2020,Australia,5/22/2020,7099,0.027839346,25499881
May 2020,Australia,5/23/2020,7114,0.027898169,25499881
May 2020,Australia,5/24/2020,7114,0.027898169,25499881
May 2020,Australia,5/25/2020,7126,0.027945228,25499881
May 2020,Australia,5/26/2020,7139,0.027996209,25499881
May 2020,Australia,5/27/2020,7150,0.028039347,25499881
May 2020,Australia,5/28/2020,7165,0.028098170,25499881
May 2020,Australia,5/29/2020,7184,0.028172680,25499881
May 2020,Australia,5/30/2020,7192,0.028204053,25499881
May 2020,Australia,5/31/2020,7202,0.028243269,25499881
June 2020,Australia,6/1/2020,7221,0.028317779,25499881
June 2020,Australia,6/2/2020,7229,0.028349152,25499881
June 2020,Australia,6/3/2020,7240,0.028392289,25499881
June 2020,Australia,6/4/2020,7247,0.028419740,25499881
June 2020,Australia,6/5/2020,7252,0.028439348,25499881
June 2020,Australia,6/6/2020,7259,0.028466800,25499881
June 2020,Australia,6/7/2020,7265,0.028490329,25499881
June 2020,Australia,6/8/2020,7267,0.028498172,25499881
June 2020,Australia,6/9/2020,7274,0.028525623,25499881
June 2020,Australia,6/10/2020,7285,0.028568761,25499881
June 2020,Australia,6/11/2020,7289,0.028584447,25499881
June 2020,Australia,6/12/2020,7294,0.028604055,25499881
June 2020,Australia,6/13/2020,7320,0.028706016,25499881
June 2020,Australia,6/14/2020,7335,0.028764840,25499881
June 2020,Australia,6/15/2020,7347,0.028811899,25499881
June 2020,Australia,6/16/2020,7370,0.028902096,25499881
June 2020,Australia,6/17/2020,7391,0.028984449,25499881
June 2020,Australia,6/18/2020,7409,0.029055038,25499881
June 2020,Australia,6/19/2020,7411,0.029062881,25499881
June 2020,Australia,6/20/2020,7461,0.029258960,25499881
June 2020,Australia,6/21/2020,7474,0.029309941,25499881
June 2020,Australia,6/22/2020,7492,0.029380529,25499881
June 2020,Australia,6/23/2020,7521,0.029494255,25499881
June 2020,Australia,6/24/2020,7558,0.029639354,25499881
June 2020,Australia,6/25/2020,7595,0.029784453,25499881
June 2020,Australia,6/26/2020,7601,0.029807982,25499881
June 2020,Australia,6/27/2020,7686,0.030141317,25499881
June 2020,Australia,6/28/2020,7764,0.030447201,25499881
June 2020,Australia,6/29/2020,7834,0.030721712,25499881
June 2020,Australia,6/30/2020,7920,0.031058968,25499881
July 2020,Australia,7/1/2020,8001,0.031376617,25499881
July 2020,Australia,7/2/2020,8066,0.031631520,25499881
July 2020,Australia,7/3/2020,8260,0.032392308,25499881
July 2020,Australia,7/4/2020,8443,0.033109958,25499881
July 2020,Australia,7/5/2020,8583,0.033658981,25499881
July 2020,Australia,7/6/2020,8755,0.034333494,25499881
July 2020,Australia,7/7/2020,8886,0.034847221,25499881
July 2020,Australia,7/8/2020,9056,0.035513891,25499881
July 2020,Australia,7/13/2020,10251,0.040200188,25499881
July 2020,Australia,7/14/2020,10487,0.041125682,25499881
July 2020,Australia,7/15/2020,10810,0.042392355,25499881
July 2020,Australia,7/16/2020,11233,0.044051186,25499881
July 2020,Australia,7/17/2020,11441,0.044866876,25499881
July 2020,Australia,7/18/2020,11802,0.046282569,25499881
July 2020,Australia,7/19/2020,12069,0.047329633,25499881
July 2020,Australia,7/20/2020,12428,0.048737482,25499881
July 2020,Australia,7/21/2020,12894,0.050564942,25499881
July 2020,Australia,7/22/2020,13302,0.052164949,25499881
July 2020,Australia,7/23/2020,13595,0.053313974,25499881
July 2020,Australia,7/24/2020,13950,0.054706138,25499881
July 2020,Australia,7/25/2020,14403,0.056482617,25499881
July 2020,Australia,7/26/2020,14935,0.058568901,25499881
July 2020,Australia,7/27/2020,15303,0.060012045,25499881
July 2020,Australia,7/28/2020,15582,0.061106168,25499881
July 2020,Australia,7/29/2020,16298,0.063914024,25499881
July 2020,Australia,7/30/2020,16903,0.066286584,25499881
July 2020,Australia,7/31/2020,17280,0.067765022,25499881
August 2020,Australia,8/1/2020,17895,0.070176798,25499881
August 2020,Australia,8/2/2020,18318,0.071835629,25499881
August 2020,Australia,8/3/2020,18730,0.073451323,25499881
August 2020,Australia,8/4/2020,19445,0.076255258,25499881
August 2020,Australia,8/5/2020,19890,0.078000364,25499881
August 2020,Australia,8/6/2020,20272,0.079498410,25499881
August 2020,Australia,8/7/2020,20698,0.081169006,25499881
August 2020,Australia,8/8/2020,21084,0.082682739,25499881
August 2020,Australia,8/9/2020,21397,0.083910196,25499881
August 2020,Australia,8/10/2020,21713,0.085149417,25499881
August 2020,Australia,8/11/2020,22127,0.086772954,25499881
August 2020,Australia,8/12/2020,22358,0.087678841,25499881
August 2020,Australia,8/13/2020,22742,0.089184730,25499881
August 2020,Australia,8/14/2020,23035,0.090333755,25499881
August 2020,Australia,8/15/2020,23287,0.091321995,25499881
August 2020,Australia,8/16/2020,23558,0.092384745,25499881
August 2020,Australia,8/17/2020,23773,0.093227886,25499881
August 2020,Australia,8/18/2020,23989,0.094074949,25499881
August 2020,Australia,8/19/2020,24236,0.095043581,25499881
August 2020,Australia,8/20/2020,24407,0.095714172,25499881
August 2020,Australia,8/21/2020,24602,0.096478882,25499881
August 2020,Australia,8/22/2020,24811,0.097298493,25499881
August 2020,Australia,8/23/2020,24915,0.097706338,25499881
August 2020,Australia,8/24/2020,25053,0.098247517,25499881
August 2020,Australia,8/25/2020,25204,0.098839677,25499881
August 2020,Australia,8/26/2020,25322,0.099302424,25499881
August 2020,Australia,8/27/2020,25448,0.099796544,25499881
August 2020,Australia,8/28/2020,25547,0.100184781,25499881
August 2020,Australia,8/29/2020,25670,0.100667136,25499881
August 2020,Australia,8/30/2020,25746,0.100965177,25499881
August 2020,Australia,8/31/2020,25819,0.101251453,25499881
September 2020,Australia,9/1/2020,25923,0.101659298,25499881
September 2020,Australia,9/2/2020,26049,0.102153418,25499881
September 2020,Australia,9/3/2020,26136,0.102494596,25499881
September 2020,Australia,9/4/2020,26207,0.102773029,25499881
September 2020,Australia,9/5/2020,26278,0.103051461,25499881
September 2020,Australia,9/6/2020,26321,0.103220090,25499881
September 2020,Australia,9/7/2020,26373,0.103424012,25499881
September 2020,Australia,9/8/2020,26465,0.103784798,25499881
September 2020,Australia,9/9/2020,26524,0.104016172,25499881
September 2020,Australia,9/10/2020,26564,0.104173035,25499881
September 2020,Australia,9/11/2020,26607,0.104341663,25499881
September 2020,Australia,9/12/2020,26651,0.104514213,25499881
September 2020,Australia,9/13/2020,26692,0.104674998,25499881
September 2020,Australia,9/14/2020,26739,0.104859313,25499881
September 2020,Australia,9/15/2020,26778,0.105012255,25499881
September 2020,Australia,9/16/2020,26813,0.105149510,25499881
September 2020,Australia,9/17/2020,26861,0.105337746,25499881
September 2020,Australia,9/18/2020,26885,0.105431865,25499881
September 2020,Australia,9/19/2020,26898,0.105482845,25499881
September 2020,Australia,9/20/2020,26912,0.105537747,25499881
September 2020,Australia,9/21/2020,26942,0.105655395,25499881
September 2020,Australia,9/22/2020,26972,0.105773043,25499881
September 2020,Australia,9/23/2020,26980,0.105804415,25499881
September 2020,Australia,9/24/2020,27000,0.105882847,25499881
September 2020,Australia,9/25/2020,27016,0.105945592,25499881
September 2020,Australia,9/26/2020,27040,0.106039711,25499881
September 2020,Australia,9/27/2020,27044,0.106055397,25499881
September 2020,Australia,9/28/2020,27055,0.106098534,25499881
September 2020,Australia,9/29/2020,27078,0.106188731,25499881
September 2020,Australia,9/30/2020,27096,0.106259319,25499881
October 2020,Australia,10/1/2020,27109,0.106310300,25499881
October 2020,Australia,10/2/2020,27121,0.106357359,25499881
October 2020,Australia,10/3/2020,27135,0.106412261,25499881
October 2020,Australia,10/4/2020,27148,0.106463242,25499881
October 2020,Australia,10/5/2020,27173,0.106561282,25499881
October 2020,Australia,10/6/2020,27181,0.106592654,25499881
October 2020,Australia,10/7/2020,27206,0.106690694,25499881
October 2020,Australia,10/8/2020,27226,0.106769126,25499881
October 2020,Australia,10/9/2020,27244,0.106839714,25499881
October 2020,Australia,10/10/2020,27263,0.106914224,25499881
October 2020,Australia,10/11/2020,27285,0.107000499,25499881
October 2020,Australia,10/12/2020,27310,0.107098539,25499881
October 2020,Australia,10/13/2020,27337,0.107204422,25499881
October 2020,Australia,10/14/2020,27357,0.107282854,25499881
October 2020,Australia,10/15/2020,27371,0.107337756,25499881
October 2020,Australia,10/16/2020,27378,0.107365207,25499881
October 2020,Australia,10/17/2020,27390,0.107412266,25499881
October 2020,Australia,10/18/2020,27399,0.107447560,25499881
October 2020,Australia,10/19/2020,27405,0.107471090,25499881
October 2020,Australia,10/20/2020,27443,0.107620110,25499881
October 2020,Australia,10/21/2020,27458,0.107678934,25499881
October 2020,Australia,10/22/2020,27476,0.107749522,25499881
October 2020,Australia,10/23/2020,27495,0.107824033,25499881
October 2020,Australia,10/24/2020,27513,0.107894621,25499881
October 2020,Australia,10/25/2020,27525,0.107941680,25499881
October 2020,Australia,10/26/2020,27539,0.107996582,25499881
October 2020,Australia,10/27/2020,27553,0.108051485,25499881
October 2020,Australia,10/28/2020,27565,0.108098544,25499881
October 2020,Australia,10/29/2020,27579,0.108153446,25499881
October 2020,Australia,10/30/2020,27585,0.108176975,25499881
October 2020,Australia,10/31/2020,27595,0.108216191,25499881
November 2020,Australia,11/1/2020,27601,0.108239721,25499881
November 2020,Australia,11/2/2020,27610,0.108275015,25499881
November 2020,Australia,11/3/2020,27622,0.108322074,25499881
November 2020,Australia,11/4/2020,27630,0.108353447,25499881
November 2020,Australia,11/5/2020,27644,0.108408349,25499881
November 2020,Australia,11/6/2020,27652,0.108439722,25499881
November 2020,Australia,11/7/2020,27658,0.108463251,25499881
November 2020,Australia,11/8/2020,27665,0.108490702,25499881
November 2020,Australia,11/9/2020,27669,0.108506389,25499881
November 2020,Australia,11/10/2020,27671,0.108514232,25499881
November 2020,Australia,11/11/2020,27675,0.108529918,25499881
November 2020,Australia,11/12/2020,27676,0.108533840,25499881
November 2020,Australia,11/13/2020,27682,0.108557369,25499881
November 2020,Australia,11/14/2020,27711,0.108671095,25499881
November 2020,Australia,11/15/2020,27749,0.108820116,25499881
November 2020,Australia,11/16/2020,27758,0.108855410,25499881
November 2020,Australia,11/17/2020,27777,0.108929920,25499881
November 2020,Australia,11/18/2020,27785,0.108961293,25499881
November 2020,Australia,11/19/2020,27792,0.108988744,25499881
November 2020,Australia,11/20/2020,27806,0.109043646,25499881
November 2020,Australia,11/21/2020,27821,0.109102470,25499881
November 2020,Australia,11/22/2020,27834,0.109153451,25499881
November 2020,Australia,11/23/2020,27843,0.109188745,25499881
November 2020,Australia,11/24/2020,27853,0.109227961,25499881
November 2020,Australia,11/25/2020,27865,0.109275020,25499881
November 2020,Australia,11/26/2020,27873,0.109306392,25499881
November 2020,Australia,11/27/2020,27886,0.109357373,25499881
November 2020,Australia,11/28/2020,27892,0.109380903,25499881
November 2020,Australia,11/29/2020,27902,0.109420118,25499881
November 2020,Australia,11/30/2020,27912,0.109459334,25499881
December 2020,Australia,12/1/2020,27923,0.109502472,25499881
December 2020,Australia,12/2/2020,27939,0.109565217,25499881
December 2020,Australia,12/3/2020,27949,0.109604433,25499881
December 2020,Australia,12/4/2020,27956,0.109631884,25499881
December 2020,Australia,12/5/2020,27965,0.109667178,25499881
December 2020,Australia,12/6/2020,27972,0.109694630,25499881
December 2020,Australia,12/7/2020,27987,0.109753453,25499881
December 2020,Australia,12/8/2020,27993,0.109776983,25499881
December 2020,Australia,12/9/2020,28000,0.109804434,25499881
